event_id,conversation_id,timestamp,event_type,state_before,state_after,source,payload
evt_00877,conv_0087,2026-06-16 17:43:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Honda Accord 8""}"
evt_00878,conv_0087,2026-06-16 17:44:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 187-97-91""}"
evt_00879,conv_0087,2026-06-16 17:51:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0087""}"
evt_00880,conv_0087,2026-06-16 17:52:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0087""}"
evt_00881,conv_0087,2026-06-16 17:57:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0087""}"
evt_01337,conv_0132,2026-06-16 18:00:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_01338,conv_0132,2026-06-16 18:01:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00647""}"
evt_00832,conv_0083,2026-06-16 18:02:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_01339,conv_0132,2026-06-16 18:02:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.84}"
evt_00833,conv_0083,2026-06-16 18:03:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00405""}"
evt_01340,conv_0132,2026-06-16 18:03:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_00834,conv_0083,2026-06-16 18:04:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.92}"
evt_00835,conv_0083,2026-06-16 18:05:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_01341,conv_0132,2026-06-16 18:05:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Paint correction""}"
evt_01342,conv_0132,2026-06-16 18:06:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Tesla Model 3""}"
evt_00836,conv_0083,2026-06-16 18:07:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Interior dry cleaning""}"
evt_01343,conv_0132,2026-06-16 18:07:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 232-52-46""}"
evt_00837,conv_0083,2026-06-16 18:08:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Honda Accord 8""}"
evt_00838,conv_0083,2026-06-16 18:09:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 183-93-79""}"
evt_01344,conv_0132,2026-06-16 18:13:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Paint correction""}"
evt_01345,conv_0132,2026-06-16 18:14:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0132""}"
evt_01346,conv_0132,2026-06-16 18:15:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0132""}"
evt_00839,conv_0083,2026-06-16 18:16:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0083""}"
evt_00840,conv_0083,2026-06-16 18:17:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0083""}"
evt_01347,conv_0132,2026-06-16 18:20:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0132""}"
evt_00841,conv_0083,2026-06-16 18:22:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0083""}"
evt_00064,conv_0007,2026-06-16 18:47:00,conversation_started,none,idle,system,"{""channel"":""Website""}"
evt_00065,conv_0007,2026-06-16 18:48:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00033""}"
evt_00066,conv_0007,2026-06-16 18:49:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.94}"
evt_00067,conv_0007,2026-06-16 18:50:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_00068,conv_0007,2026-06-16 18:52:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Chrome delete""}"
evt_00069,conv_0007,2026-06-16 18:53:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Kia K5""}"
evt_00070,conv_0007,2026-06-16 18:54:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 107-17-31""}"
evt_00071,conv_0007,2026-06-16 19:01:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0007""}"
evt_00072,conv_0007,2026-06-16 19:02:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0007""}"
evt_02114,conv_0219,2026-06-16 19:05:00,conversation_started,none,idle,system,"{""channel"":""Avito""}"
evt_02115,conv_0219,2026-06-16 19:06:00,message_received,idle,message_received,bot,"{""message_id"":""msg_01075""}"
evt_00073,conv_0007,2026-06-16 19:07:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0007""}"
evt_02116,conv_0219,2026-06-16 19:07:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""cancel_or_reschedule"",""confidence"":0.89}"
evt_02117,conv_0219,2026-06-16 19:08:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""cancel_or_reschedule""}"
evt_02118,conv_0219,2026-06-16 19:10:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 319-49-37""}"
evt_02119,conv_0219,2026-06-16 19:11:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""booking_reference"",""value"":""BK-2219""}"
evt_02120,conv_0219,2026-06-16 19:12:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""cancel_or_reschedule_action"",""value"":""reschedule""}"
evt_02121,conv_0219,2026-06-16 19:19:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0219""}"
evt_02122,conv_0219,2026-06-16 19:20:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0219""}"
evt_02123,conv_0219,2026-06-16 19:25:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0219""}"
evt_01941,conv_0194,2026-06-17 10:14:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_01942,conv_0194,2026-06-17 10:15:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00956""}"
evt_01943,conv_0194,2026-06-17 10:16:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""general_question"",""confidence"":0.84}"
evt_01944,conv_0194,2026-06-17 10:17:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""general_question""}"
evt_01945,conv_0194,2026-06-17 10:21:00,answer_sent,scenario_active,answered,bot,"{""answer_type"":""general""}"
evt_01946,conv_0194,2026-06-17 10:22:00,conversation_closed,answered,conversation_closed,fsm,"{""reason"":""answered""}"
evt_01074,conv_0107,2026-06-17 10:37:00,conversation_started,none,idle,system,"{""channel"":""Avito""}"
evt_01075,conv_0107,2026-06-17 10:38:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00522""}"
evt_01076,conv_0107,2026-06-17 10:39:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.94}"
evt_01077,conv_0107,2026-06-17 10:40:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_01078,conv_0107,2026-06-17 10:42:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Chrome delete""}"
evt_01079,conv_0107,2026-06-17 10:43:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Audi A6""}"
evt_01080,conv_0107,2026-06-17 10:44:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 207-27-61""}"
evt_01081,conv_0107,2026-06-17 10:51:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0107""}"
evt_01082,conv_0107,2026-06-17 10:52:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0107""}"
evt_01083,conv_0107,2026-06-17 10:57:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0107""}"
evt_01153,conv_0115,2026-06-17 12:02:00,conversation_started,none,idle,system,"{""channel"":""Website""}"
evt_01154,conv_0115,2026-06-17 12:03:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00560""}"
evt_01155,conv_0115,2026-06-17 12:04:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.87}"
evt_01797,conv_0173,2026-06-17 12:04:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_01156,conv_0115,2026-06-17 12:05:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_01798,conv_0173,2026-06-17 12:05:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00854""}"
evt_01799,conv_0173,2026-06-17 12:06:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.86}"
evt_02173,conv_0225,2026-06-17 12:06:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_01157,conv_0115,2026-06-17 12:07:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Paint correction""}"
evt_01800,conv_0173,2026-06-17 12:07:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_02174,conv_0225,2026-06-17 12:07:00,message_received,idle,message_received,bot,"{""message_id"":""msg_01106""}"
evt_01158,conv_0115,2026-06-17 12:08:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Skoda Octavia""}"
evt_02175,conv_0225,2026-06-17 12:08:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""cancel_or_reschedule"",""confidence"":0.91}"
evt_01159,conv_0115,2026-06-17 12:09:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 215-35-85""}"
evt_01801,conv_0173,2026-06-17 12:09:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Paint correction""}"
evt_02176,conv_0225,2026-06-17 12:09:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""cancel_or_reschedule""}"
evt_01802,conv_0173,2026-06-17 12:10:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Lexus RX""}"
evt_01803,conv_0173,2026-06-17 12:11:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 273-93-79""}"
evt_02177,conv_0225,2026-06-17 12:11:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 325-55-55""}"
evt_02178,conv_0225,2026-06-17 12:12:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""booking_reference"",""value"":""BK-2225""}"
evt_02179,conv_0225,2026-06-17 12:13:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""cancel_or_reschedule_action"",""value"":""reschedule""}"
evt_01160,conv_0115,2026-06-17 12:16:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0115""}"
evt_01161,conv_0115,2026-06-17 12:17:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0115""}"
evt_01804,conv_0173,2026-06-17 12:17:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Paint correction""}"
evt_01805,conv_0173,2026-06-17 12:18:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0173""}"
evt_01806,conv_0173,2026-06-17 12:19:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0173""}"
evt_02180,conv_0225,2026-06-17 12:20:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0225""}"
evt_02181,conv_0225,2026-06-17 12:21:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0225""}"
evt_01162,conv_0115,2026-06-17 12:22:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0115""}"
evt_01807,conv_0173,2026-06-17 12:24:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0173""}"
evt_02182,conv_0225,2026-06-17 12:26:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0225""}"
evt_01144,conv_0114,2026-06-17 13:46:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_01145,conv_0114,2026-06-17 13:47:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00556""}"
evt_01146,conv_0114,2026-06-17 13:48:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.87}"
evt_01147,conv_0114,2026-06-17 13:49:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_01148,conv_0114,2026-06-17 13:51:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Interior dry cleaning""}"
evt_01149,conv_0114,2026-06-17 13:52:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 214-34-82""}"
evt_01150,conv_0114,2026-06-17 14:00:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0114""}"
evt_01151,conv_0114,2026-06-17 14:01:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0114""}"
evt_01152,conv_0114,2026-06-17 14:06:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0114""}"
evt_01998,conv_0203,2026-06-17 16:16:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_01999,conv_0203,2026-06-17 16:17:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00999""}"
evt_02000,conv_0203,2026-06-17 16:18:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""general_question"",""confidence"":0.9}"
evt_02001,conv_0203,2026-06-17 16:19:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""general_question""}"
evt_02002,conv_0203,2026-06-17 16:23:00,answer_sent,scenario_active,answered,bot,"{""answer_type"":""general""}"
evt_02003,conv_0203,2026-06-17 16:24:00,conversation_closed,answered,conversation_closed,fsm,"{""reason"":""answered""}"
evt_01935,conv_0193,2026-06-17 16:33:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_01936,conv_0193,2026-06-17 16:34:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00950""}"
evt_01937,conv_0193,2026-06-17 16:35:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""general_question"",""confidence"":0.87}"
evt_01938,conv_0193,2026-06-17 16:36:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""general_question""}"
evt_01939,conv_0193,2026-06-17 16:40:00,answer_sent,scenario_active,answered,bot,"{""answer_type"":""general""}"
evt_01940,conv_0193,2026-06-17 16:41:00,conversation_closed,answered,conversation_closed,fsm,"{""reason"":""answered""}"
evt_01538,conv_0150,2026-06-17 18:16:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_01539,conv_0150,2026-06-17 18:17:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00736""}"
evt_01540,conv_0150,2026-06-17 18:18:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.91}"
evt_01541,conv_0150,2026-06-17 18:19:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01542,conv_0150,2026-06-17 18:21:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Paint correction""}"
evt_01543,conv_0150,2026-06-17 18:22:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Honda Accord 8""}"
evt_01544,conv_0150,2026-06-17 18:23:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 250-70-10""}"
evt_01545,conv_0150,2026-06-17 18:29:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Paint correction""}"
evt_01546,conv_0150,2026-06-17 18:30:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0150""}"
evt_01547,conv_0150,2026-06-17 18:31:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0150""}"
evt_01548,conv_0150,2026-06-17 18:36:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0150""}"
evt_01014,conv_0101,2026-06-17 18:52:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_00478,conv_0048,2026-06-17 18:53:00,conversation_started,none,idle,system,"{""channel"":""Website""}"
evt_01015,conv_0101,2026-06-17 18:53:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00492""}"
evt_00479,conv_0048,2026-06-17 18:54:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00234""}"
evt_01016,conv_0101,2026-06-17 18:54:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.91}"
evt_00480,conv_0048,2026-06-17 18:55:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.87}"
evt_01017,conv_0101,2026-06-17 18:55:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_00481,conv_0048,2026-06-17 18:56:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_01018,conv_0101,2026-06-17 18:57:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Window tinting""}"
evt_00482,conv_0048,2026-06-17 18:58:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Full PPF wrap""}"
evt_01019,conv_0101,2026-06-17 18:58:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Range Rover Sport""}"
evt_00483,conv_0048,2026-06-17 18:59:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Audi A6""}"
evt_01020,conv_0101,2026-06-17 18:59:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 201-21-43""}"
evt_00484,conv_0048,2026-06-17 19:00:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 148-58-64""}"
evt_01021,conv_0101,2026-06-17 19:06:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0101""}"
evt_00485,conv_0048,2026-06-17 19:07:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0048""}"
evt_01022,conv_0101,2026-06-17 19:07:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0101""}"
evt_00486,conv_0048,2026-06-17 19:08:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0048""}"
evt_01023,conv_0101,2026-06-17 19:12:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0101""}"
evt_00487,conv_0048,2026-06-17 19:13:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0048""}"
evt_00953,conv_0095,2026-06-18 10:52:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_00954,conv_0095,2026-06-18 10:53:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00463""}"
evt_00955,conv_0095,2026-06-18 10:54:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.95}"
evt_00956,conv_0095,2026-06-18 10:55:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_00957,conv_0095,2026-06-18 10:57:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Interior dry cleaning""}"
evt_00958,conv_0095,2026-06-18 10:58:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Volkswagen Tiguan""}"
evt_00959,conv_0095,2026-06-18 10:59:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 195-15-25""}"
evt_00960,conv_0095,2026-06-18 11:06:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0095""}"
evt_00961,conv_0095,2026-06-18 11:07:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0095""}"
evt_00962,conv_0095,2026-06-18 11:12:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0095""}"
evt_01648,conv_0160,2026-06-18 11:44:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_01649,conv_0160,2026-06-18 11:45:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00789""}"
evt_01650,conv_0160,2026-06-18 11:46:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.84}"
evt_01626,conv_0158,2026-06-18 11:47:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_01651,conv_0160,2026-06-18 11:47:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01627,conv_0158,2026-06-18 11:48:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00778""}"
evt_01628,conv_0158,2026-06-18 11:49:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.86}"
evt_01652,conv_0160,2026-06-18 11:49:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Window tinting""}"
evt_01629,conv_0158,2026-06-18 11:50:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01653,conv_0160,2026-06-18 11:50:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Hyundai Santa Fe""}"
evt_01654,conv_0160,2026-06-18 11:51:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 260-80-40""}"
evt_01630,conv_0158,2026-06-18 11:52:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""PPF elements""}"
evt_01631,conv_0158,2026-06-18 11:53:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Mercedes-Benz E-Class""}"
evt_01632,conv_0158,2026-06-18 11:54:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 258-78-34""}"
evt_01655,conv_0160,2026-06-18 11:57:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Window tinting""}"
evt_01656,conv_0160,2026-06-18 11:58:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0160""}"
evt_01657,conv_0160,2026-06-18 11:59:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0160""}"
evt_01633,conv_0158,2026-06-18 12:00:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""PPF elements""}"
evt_01634,conv_0158,2026-06-18 12:01:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0158""}"
evt_01635,conv_0158,2026-06-18 12:02:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0158""}"
evt_01658,conv_0160,2026-06-18 12:04:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0160""}"
evt_01636,conv_0158,2026-06-18 12:07:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0158""}"
evt_01965,conv_0198,2026-06-18 12:41:00,conversation_started,none,idle,system,"{""channel"":""Avito""}"
evt_01966,conv_0198,2026-06-18 12:42:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00976""}"
evt_01967,conv_0198,2026-06-18 12:43:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""general_question"",""confidence"":0.84}"
evt_01968,conv_0198,2026-06-18 12:44:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""general_question""}"
evt_01969,conv_0198,2026-06-18 12:48:00,answer_sent,scenario_active,answered,bot,"{""answer_type"":""general""}"
evt_01970,conv_0198,2026-06-18 12:49:00,conversation_closed,answered,conversation_closed,fsm,"{""reason"":""answered""}"
evt_00236,conv_0024,2026-06-18 14:13:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_00237,conv_0024,2026-06-18 14:14:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00121""}"
evt_00238,conv_0024,2026-06-18 14:15:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.84}"
evt_00239,conv_0024,2026-06-18 14:16:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_00240,conv_0024,2026-06-18 14:18:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Ceramic coating""}"
evt_00241,conv_0024,2026-06-18 14:19:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Audi A6""}"
evt_00242,conv_0024,2026-06-18 14:20:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 124-34-82""}"
evt_02010,conv_0205,2026-06-18 14:25:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_02011,conv_0205,2026-06-18 14:26:00,message_received,idle,message_received,bot,"{""message_id"":""msg_01008""}"
evt_00243,conv_0024,2026-06-18 14:27:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0024""}"
evt_02012,conv_0205,2026-06-18 14:27:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""general_question"",""confidence"":0.88}"
evt_00244,conv_0024,2026-06-18 14:28:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0024""}"
evt_02013,conv_0205,2026-06-18 14:28:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""general_question""}"
evt_02014,conv_0205,2026-06-18 14:32:00,answer_sent,scenario_active,answered,bot,"{""answer_type"":""general""}"
evt_00245,conv_0024,2026-06-18 14:33:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0024""}"
evt_02015,conv_0205,2026-06-18 14:33:00,conversation_closed,answered,conversation_closed,fsm,"{""reason"":""answered""}"
evt_00721,conv_0072,2026-06-18 14:49:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_00722,conv_0072,2026-06-18 14:50:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00354""}"
evt_00723,conv_0072,2026-06-18 14:51:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.89}"
evt_00724,conv_0072,2026-06-18 14:52:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_00725,conv_0072,2026-06-18 14:54:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Window tinting""}"
evt_00726,conv_0072,2026-06-18 14:55:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Toyota Camry""}"
evt_00727,conv_0072,2026-06-18 14:56:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 172-82-46""}"
evt_00728,conv_0072,2026-06-18 15:03:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0072""}"
evt_00729,conv_0072,2026-06-18 15:04:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0072""}"
evt_00730,conv_0072,2026-06-18 15:09:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0072""}"
evt_00912,conv_0091,2026-06-18 16:55:00,conversation_started,none,idle,system,"{""channel"":""Website""}"
evt_00913,conv_0091,2026-06-18 16:56:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00444""}"
